,date,title,summary
0,"June 21st, 2018",Mexico’s next president could be a leftist demagogue or a practical reformer. He’s the same man.,Andres Manuel Lopez Obrador holds a strong lead in polls before the July 1 election.
1,"July 2nd, 2018","López Obrador wins Mexican presidency, becoming first leftist to govern in decades",Andrés Manuel López Obrador won in a landslide. Some worry he will clash with Trump.
2,"June 24th, 2018",‘Everything was destroyed’: Monsoon begins to take deadly toll on Rohingya camps in Bangladesh,"An estimated 185,000 refugees are at immediate risk of being caught in landslides or floods in the coming months."
3,"June 21st, 2018",Meeting of South Sudan’s warring leaders leaves many feeling dubious,"Salva Kiir and Riek Machar sat down in Ethiopia for “Hail Mary” talks, but misery remains widespread in their country."
4,"June 16th, 2018","Two years after Colombia’s peace accord, the historic pact is in jeopardy",Violence and guerrilla warfare seem to be returning as the South American nation votes for a new president.
5,"June 14th, 2018",Analysis | How the World Cup reflects the world,"As populists champion a nationalist future, the World Cup shows a world more at ease in its pluralism."
6,"July 6th, 2018",Trump is angry at OPEC over oil prices. Experts say Trump shares the blame.,Trump’s scrapping of the Iran nuclear deal has already roiled markets.
7,"June 22nd, 2018",OPEC producers reach deal to ramp up oil production and moderate prices,The agreement would put more oil onto world markets
8,"June 20th, 2018","With pump prices above three-year highs, OPEC and Russia look to boost oil production",Trump has tweeted that OPEC should produce more oil. This week the cartel is debating how much.
9,"June 30th, 2018",Trump’s trade dares have vaporized the Dow’s gains for 2018,"Things could get worse before they improve, but investors should stay the course."
10,"July 3rd, 2018",Mexican election adds more unpredictability to trade relations,The longtime critic of foreign oil companies will have new power over their investments in Mexico.
11,"June 20th, 2018",Companies can escape Trump’s steel tariffs. But it won’t be easy.,"The Commerce Department has allocated 30 people to review nearly 21,000 highly technical applications for relief from steel and aluminum import taxes."
12,"June 29th, 2018",America’s severe trucker shortage could undermine the prosperous economy,"Trucking companies are offering big pay and $4,000 bonuses to lure drivers. It’s not working."
13,"June 22nd, 2018","Methane leaks offset much of the climate change benefits of natural gas, study says","The oil and gas industry could fix the problem, which makes gas almost as bad as coal."
14,"July 6th, 2018",Scott Pruitt’s likely successor has long lobbying history on issues before the EPA,"Andrew Wheeler, now the agency’s acting administrator, could be expected to continue rolling back key environmental policies."
15,"June 13th, 2018",‘Not good!’ Trump renews his criticism of OPEC for ‘too high’ oil prices,"The president criticized the cartel on Twitter, echoing a tweet from April."
16,"June 30th, 2018",Trump presses Saudis to increase oil production in face of rising gas prices,President Trump said he asked the Saudi king to crank up production by as much as 2 million barrels a day. But oil experts were cautious about whether that would actually reduce international prices or raise anxiety further.
17,"June 21st, 2018",Analysis | How cheap oil hurts sub-Saharan Africa,And the next oil bust could be even worse.
18,"July 6th, 2018",Analysis | What’s next for Mexico? Here are 5 things you need to know.,"And no, this election really wasn't about Trump. "
19,"June 14th, 2018",Analysis | Russia is hosting this year’s World Cup. What could go wrong?,The journal Problems of Post-Communism has published a special edition of relevant research that examines some of the issues.
20,"June 11th, 2018","WhatsApp is upending the role of unions in Brazil. Next, it may transform politics.",The messaging service is helping activists undermine traditional power structures.
21,"July 5th, 2018","Analysis | Fifty years ago, American troops abandoned Khe Sanh. Here’s how the U.S. got over ‘Vietnam syndrome.’",The lessons of Vietnam dissipated with the end of the Cold War.
22,"July 3rd, 2018",Trump has embraced the big-money donor world he once shunned,"“America First” groups are seeking to raise $100 million this cycle, with the help of the president."
23,"June 13th, 2018",Analysis | Fact-checking President Trump’s claims about the North Korea deal,President Trump views his diplomacy as a great triumph. We check his facts and claims. 
24,"June 12th, 2018",Analysis | Trump’s false assertion that Canada claims to ‘make’ $100 billion in trade with the U.S.,The U.S. government repeatedly has affirmed the United States has a trade surplus with Canada. But Trump ignores that.  
