,date,title,summary
0,"June 1st, 2017",Opinion | Paris pullout threat isn’t about the environment or the economy,Trump contemplates giving Europeans another shove.
1,"June 8th, 2017",Analysis | The Trump administration’s tally of $350 billion-plus in deals with Saudi Arabia,There's much less than meets the eye when you dig into the numbers behind the administration's announcement. 
2,"June 6th, 2017","Analysis | Pruitt’s claim that ‘almost 50,000 jobs’ have been gained in coal",The EPA administrator offered very misleading spin on Sunday's TV news shows
3,"May 23rd, 2017",Analysis | What kind of deal is Trump making with Saudi Arabia?,"Despite his strategy of embracing Arab partners, Trump will almost certainly soon experience tensions."
4,"May 19th, 2017",Analysis | Where are Europe’s illegal migrants coming from? Surprise: It’s Bangladesh.,"There is no work at home, and jobs in the Middle East are too often abusive. "
5,"June 9th, 2017",Analysis | President Trump’s misleading claims about new mines and ‘clean coal’,"We unravel the President's claim about the Paris agreement, and whether it affects new mines opening or “clean coal” technology. "
6,"June 2nd, 2017",Analysis | Nine reasons Trump’s withdrawal from the Paris climate agreement doesn’t make sense,The limits of Trump's American-economy-over-the-short-term worldview.
7,"June 2nd, 2017",Analysis | The other climate change Trump doesn’t understand: How the energy business climate has shifted,Changes in electricity production are shifting the economy in ways Trump won't.
8,"June 2nd, 2017",Analysis | There’s little evidence that dictators are toppling democracies,"Despite fears to the contrary, big autocrats aren't overthrowing democracies around the globe."
9,"May 22nd, 2017",President Trump’s full speech from Saudi Arabia on global terrorism,Trump summoned the Muslim world to take a stand against global terrorism and share the burden of eradicating extremism.
10,"May 12th, 2017",Full transcript: Acting FBI director McCabe and others testify before the Senate Intelligence Committee,The committee is investigating Russia’s alleged meddling in the U.S. presidential election. 
11,"May 12th, 2017",Analysis | How diplomacy failed in Yemen and why it will again,Yemen's civil war is more complicated than the Saleh-Houthi alliance versus Hadi. 
12,"May 11th, 2017",Analysis | Special prosecutors are a big deal. Their results sometimes aren’t.,Some investigations headed by special prosecutors have rung up huge tabs while producing modest results.
