,date,title,summary
0,2017.03.11.,국가원수 탄핵 남미가 最多… 美·유럽 사례 한 건도 없어,"1993년 베네수엘라의 카를로스 안드레스 페레스와 1997년 에콰도르의 압달라 부카람, 2000년 페루의 알베르토 후지모리 등이 부패비리로 탄핵된 대표적인 수장들이다. 에콰도르의 루시오 구테헤스(2005) 등 정치적..."
1,2017.03.12.,"[고수 인터뷰] 황창중 NH투자증권 프리미어블루강북센터장 ""미국 금리인상 기...",브라질 러시아 베네수엘라 채권 등이 인기가 있다. 미국 하이일드채권 수요도 꾸준하다. 경기가 좋으면 부도 위험이 줄어들기 때문에 투자 매력이 높아진다. ” ▷채권 외에 틈새 상품으로는 무엇이 있나. “보험사가...
2,2017.03.12.,"디펜딩 챔피언 도미니카, 미국에 대역전승",D조에서는 베네수엘라가 연장 10회초에 터진 마틴 프라도(마이애미)의 결승타로 이탈리아에 극적인 승리를 거뒀다. 베네수엘라는 멕시코 할리스코주 과달라하라 에스타디오 차로에서 열린 조별리그 2차전에서...
3,2017.03.12.,[한상춘의 '국제경제 읽기'] 대통령 탄핵…'4월 경제 위기설'에는?,니콜라스 마두로 베네수엘라 대통령은 자신의 장기집권만을 위해 너무 퍼주다 탄핵에 몰리고 있다. 전임 우고 차베스에 이어 정치적 포퓰리즘의 극치다. 국고는 바닥난 지 오래됐고 경제는 위기 일보직전이다. 더 이상...
4,2017.03.13.,[WBC] 탈락팀 변경 해프닝… 베네수엘라-멕시코 희비 엇갈려,"최종전에서 베네수엘라를 11대 9로 꺾었다. 푸에르토리코가 3연승으로 D조 1위를 확정한 가운데 멕시코는 이탈리아, 베네수엘라와 1승2패로 동률을 이뤘다. WBC에선 세 팀의 승패가 맞물릴 경우 수비이닝 당..."
5,2017.03.13.,WBC 2라운드 막차 어느 나라 올라탈까,ㆍD조 이탈리아·베네수엘라 PO 월드베이스볼클래식(WBC) 디펜딩 챔피언 도미니카공화국이 1라운드에서... 멕시코·이탈리아·베네수엘라가 나란히 1승2패를 거둔 D조는 베네수엘라와 이탈리아의 플레이오프 단판...
6,2017.03.14.,<뉴스와 시각>틸러슨의 ‘敵陣 담판’,"엑슨모빌 CEO 출신인 틸러슨 장관은 에너지 업계의 특성상 러시아·리비아·베네수엘라 등 미국과... 2006년 베네수엘라의 우고 차베스 당시 대통령이 22개 석유회사를 국유화할 때, 다른 석유회사는 협상을 통해 일부라도..."
7,2017.03.14.,"[WBC] ‘탈락 해프닝’ 베네수엘라, 伊 꺾고 2R행",베네수엘라가 극적으로 2017 월드베이스볼클래식(WBC) 2라운드 진출에 성공했다. 탈락 번복 해프닝으로 지옥과 천당을 오갔던 베네수엘라는 플레이오프까지 치르는 접전 끝에 간신히 2라운드 티켓을 거머쥐었다....
8,2017.03.15.,[사설] 문재인 일자리 131만개 공약 현실성 있나,세금으로 공공 부문 철밥통을 늘려 놓으면 그 종착지는 아르헨티나·베네수엘라 등 남미 국가들이 이미 경험한 것처럼 재정 고갈과 국가 부도 사태일 뿐이다. 환경 안전 등은 공공서비스가 필요한 분야면서 동시에 규제가...
9,2017.03.15.,[Food&Dining3.0]오메가3-DHA 가득∼ 참치캔으로 건강 지켜요,미인이 많기로 유명한 베네수엘라의 미인사관학교 ‘킨타 미스 베네수엘라’에서는 미녀들의 저녁식사로 참치캔 200g만을 제공하는 것으로 알려져 있다. 또한 독일의 유명 슈퍼모델인 하이디 클룸은 출산 후 8주 동안...
